star_age,dt,model_number,star_mass,R_surf,L_surf,T_surf,P_surf,ρ_surf,X_surf,Y_surf,T_center,P_center,ρ_center,X_center,Y_center
10.0,10.0,1.0,0.8000000000000002,97.25527480116698,7.905612251087476,982.1022657003736,4.504704935076421,3.381773528260711e-11,0.7154,0.2704,96204.33865466606,Inf,6.114457096783204e-5,0.7154,0.2704
15.0,5.0,2.0,0.8000000000000002,97.22068287282772,7.8998688001829676,982.098514829113,4.50791112840626,3.3841946889265036e-11,0.7154,0.2704,96230.08300808044,Inf,6.11849393792465e-5,0.7154,0.2704
22.5,7.5,3.0,0.8000000000000002,97.17603067467051,7.900088419515405,982.3309522734431,4.5120548330901995,3.386503917927832e-11,0.7154,0.2704,96268.71666541183,Inf,6.124555992843702e-5,0.7154,0.2704
33.75,11.25,4.0,0.8000000000000002,97.11079641906781,7.905741489044481,982.8365812896179,4.51811882207762,3.3893093981159496e-11,0.7154,0.2704,96326.72743444626,Inf,6.133666468461534e-5,0.7154,0.2704
50.625,16.875,5.0,0.8000000000000002,97.00508608313682,7.911181471140604,983.5410759242662,4.527971338356073,3.3942661371512526e-11,0.7154,0.2704,96413.85681394245,Inf,6.147369266471542e-5,0.7154,0.2704
75.9375,25.3125,6.0,0.8000000000000002,96.83096090283368,7.908722619694224,984.3484990453087,4.544270726784036,3.403690858193396e-11,0.7154,0.2704,96544.6972332816,Inf,6.167996745788207e-5,0.7154,0.2704
113.90625,37.96875,7.0,0.8000000000000002,96.55349565432051,7.891852236320112,985.2357306907794,4.570425945420129,3.4202023467300456e-11,0.7154,0.2704,96741.08744157394,Inf,6.199083954027918e-5,0.7154,0.2704
170.859375,56.953125,8.0,0.8000000000000002,96.12920721101565,7.8563305756858295,986.2946451043009,4.610860241569125,3.4467642366947104e-11,0.7154,0.2704,97035.7497805319,Inf,6.246020374710727e-5,0.7154,0.2704
256.2890625,85.4296875,9.0,0.8000000000000002,95.5020270887735,7.799803959139586,987.7431922601729,4.6716199052515135,3.487075639675335e-11,0.7154,0.2704,97477.94770365291,Inf,6.317095666987074e-5,0.7154,0.2704
384.43359375,128.14453125,10.0,0.8000000000000002,94.59761844540097,7.721154953041605,989.9423042984712,4.761373759173012,3.546194521535959e-11,0.7154,0.2704,98142.56104586196,Inf,6.425228243837231e-5,0.7154,0.2704
518.4677779861083,134.03418423610836,11.0,0.8000000000000002,93.6992037880077,7.648152975335929,992.317406454079,4.853118312941509,3.6058904097862604e-11,0.7154,0.2704,98834.23566450246,Inf,6.539197069709453e-5,0.7154,0.2704
658.2573087996175,139.78953081350915,12.0,0.8000000000000002,92.80751399316033,7.58089285954443,994.8736724090318,4.946823336789327,3.666085945741051e-11,0.7154,0.2704,99552.55838815065,Inf,6.659033740090138e-5,0.7154,0.2704
803.7509424829857,145.4936336833682,13.0,0.8000000000000002,91.9218683681617,7.518841098526602,997.602946857484,5.042605507351941,3.7268612646196284e-11,0.7154,0.2704,100297.38608214502,Inf,6.784861190816656e-5,0.7154,0.2704
954.7599495434413,151.0090070604556,14.0,0.8000000000000002,91.04235823226637,7.461443022926633,1000.4914364151377,5.140503780167741,3.788261112422999e-11,0.7154,0.2704,101067.7080280107,Inf,6.916694544900508e-5,0.7154,0.2704
1111.0766940128085,156.31674446936734,15.0,0.8000000000000002,90.16921936494829,7.4081908343492,1003.5252482615138,5.240540242618428,3.8503204837467726e-11,0.7154,0.2704,101862.32398371527,Inf,7.054539415586909e-5,0.7154,0.2704
