star_age,dt,model_number,star_mass,R_surf,L_surf,T_surf,P_surf,ρ_surf,X_surf,Y_surf,T_center,P_center,ρ_center,X_center,Y_center
10.0,10.0,1.0,1.0,97.38320037341866,15.439663379523463,1160.2373809343944,5.6167998261481005,3.568670239030986e-11,0.7151853800000001,0.2704,120268.94841694791,Inf,7.645606872621545e-5,0.7151853800000001,0.2704
15.0,5.0,2.0,1.0,97.34203891110657,15.431161507469417,1160.3228721218,5.62155100206239,3.571427373180156e-11,0.7151853800000001,0.2704,120309.18777229142,Inf,7.651919831627248e-5,0.7151853800000001,0.2704
22.5,7.5,3.0,1.0,97.28676205828322,15.435835296649655,1160.740338786493,5.627940975788196,3.574200162516337e-11,0.7151853800000001,0.2704,120369.58930621583,Inf,7.661403422328944e-5,0.7151853800000001,0.2704
33.75,11.25,4.0,1.0,97.2018257605789,15.447503754376257,1161.4667576445022,5.637780818098469,3.5782077317657106e-11,0.7151853800000001,0.2704,120460.30088799376,Inf,7.67566202858593e-5,0.7151853800000001,0.2704
50.625,16.875,5.0,1.0,97.06225844580166,15.45153169418157,1162.3772633211959,5.654005778335399,3.58569376386316e-11,0.7151853800000001,0.2704,120596.53929058852,Inf,7.697117710206364e-5,0.7151853800000001,0.2704
75.9375,25.3125,6.0,1.0,96.83580142054288,15.432920907603352,1163.3850409920124,5.680481243995304,3.5993670403864273e-11,0.7151853800000001,0.2704,120801.08127944157,Inf,7.7294348761523e-5,0.7151853800000001,0.2704
113.90625,37.96875,7.0,1.0,96.48288879190427,15.381013368643286,1164.5295319878194,5.7221130812621235,3.622193101171463e-11,0.7151853800000001,0.2704,121108.02399286632,Inf,7.778183474949226e-5,0.7151853800000001,0.2704
165.80768942920375,51.90143942920373,8.0,1.0,96.00032842946523,15.297898205662301,1165.8723442836226,5.7797838198614615,3.65450169461236e-11,0.7151853800000001,0.2704,121527.31113765703,Inf,7.845255416909569e-5,0.7151853800000001,0.2704
217.43392750211416,51.62623807291044,9.0,1.0,95.53028272235031,15.214871607723577,1167.1480792744223,5.836801265073099,3.6865355113102426e-11,0.7151853800000001,0.2704,121942.57833431115,Inf,7.912175690279346e-5,0.7151853800000001,0.2704
269.89551841066304,52.46159090854888,10.0,1.0,95.06489911122543,15.133964388064443,1168.4429144873552,5.8940884558457,3.7186086740933016e-11,0.7151853800000001,0.2704,122363.01906293372,Inf,7.98040602955523e-5,0.7151853800000001,0.2704
323.4777216481264,53.582203237463396,11.0,1.0,94.60245640869194,15.056063047891644,1169.7850528265412,5.951853131918111,3.750759782189961e-11,0.7151853800000001,0.2704,122791.06177125158,Inf,8.050336582022438e-5,0.7151853800000001,0.2704
378.2845984599269,54.80687681180044,12.0,1.0,94.14226176009403,14.9814093856584,1171.1843815868976,6.010184118421918,3.783008583114243e-11,0.7151853800000001,0.2704,123227.64813126464,Inf,8.122123929025852e-5,0.7151853800000001,0.2704
434.34395680741983,56.05935834749298,13.0,1.0,93.68403778413695,14.90998388706989,1172.6432593597513,6.06912149316458,3.815367519057949e-11,0.7151853800000001,0.2704,123673.0839948109,Inf,8.195827082179446e-5,0.7151853800000001,0.2704
491.65072512537535,57.30676831795551,14.0,1.0,93.22767878424455,14.84165913844128,1174.1608508653267,6.128684859510979,3.847846312495613e-11,0.7151853800000001,0.2704,124127.38821028604,Inf,8.271463835600522e-5,0.7151853800000001,0.2704
550.1855298533314,58.534804727956164,15.0,1.0,92.77315320864857,14.776267123466127,1175.7349891488432,6.188884772971105,3.8804534240950266e-11,0.7151853800000001,0.2704,124590.4425719516,Inf,8.349034851210558e-5,0.7151853800000001,0.2704
609.9231848790636,59.73765502573206,16.0,1.0,92.32046171455684,14.713629712886789,1177.3630173610636,6.249727718785328,3.9131965555723686e-11,0.7151853800000001,0.2704,125062.06235490137,Inf,8.428534540510026e-5,0.7151853800000001,0.2704
670.8367205396564,60.913535660592835,17.0,1.0,91.86961827733919,14.653572497949018,1179.0421785113467,6.311218393982866,3.9460828414959185e-11,0.7151853800000001,0.2704,125542.03211156397,Inf,8.509956089327886e-5,0.7151853800000001,0.2704
732.8993215125975,62.06260097294107,18.0,1.0,91.42064144681208,14.595930781171738,1180.7697947086954,6.373360790372534,3.9791189380027266e-11,0.7151853800000001,0.2704,126030.12500583446,Inf,8.593293748715465e-5,0.7151853800000001,0.2704
796.0852411973917,63.18591968479426,19.0,1.0,90.97355028301325,14.540551791388763,1182.5433449884358,6.43615871742485,4.012311077064857e-11,0.7151853800000001,0.2704,126526.11371305626,Inf,8.678543811424027e-5,0.7151853800000001,0.2704
860.3702003630067,64.28495916561494,20.0,1.0,90.52836252271106,14.487295076358517,1184.360493399281,6.499616053634297,4.045665108799496e-11,0.7151853800000001,0.2704,127029.7766741076,Inf,8.765704950889745e-5,0.7151853800000001,0.2704
925.7315221135439,65.36132175053709,21.0,1.0,90.08509383057202,14.436032038192007,1186.2190927241745,6.563736862803423,4.0791865388266604e-11,0.7151853800000001,0.2704,127540.90163057616,Inf,8.854778255877407e-5,0.7151853800000001,0.2704
992.1481324811037,66.41661036755985,22.0,1.0,89.64375757980599,14.386645096772915,1188.1171766162595,6.628525442182045,4.1128805625867934e-11,0.7151853800000001,0.2704,128059.28749799827,Inf,8.945767127448822e-5,0.7151853800000001,0.2704
1059.6004945828797,67.45236210177603,23.0,1.0,89.20436488648619,14.339026725929955,1190.0529466838318,6.693986336252232,4.1467520969870486e-11,0.7151853800000001,0.2704,128584.74519783277,Inf,9.038677121721854e-5,0.7151853800000001,0.2704
1128.0705125515535,68.4700179686738,24.0,1.0,88.76692475838968,14.293078484014236,1192.024757870566,6.760124333576979,4.180805809382934e-11,0.7151853800000001,0.2704,129117.09783287582,Inf,9.133515779501549e-5,0.7151853800000001,0.2704
1197.5414246016016,69.47091205004816,25.0,1.0,88.33144428787345,14.248710096605338,1194.0311038172722,6.826944455800733,4.215046143895786e-11,0.7151853800000001,0.2704,129656.18045361129,Inf,9.230292462093832e-5,0.7151853800000001,0.2704
1267.997695466083,70.45627086448121,26.0,1.0,87.89792885350188,14.20583861572672,1196.0706030156819,6.894451943551937,4.2494773451398944e-11,0.7151853800000001,0.2704,130201.83957817809,Inf,9.329018201475241e-5,0.7151853800000001,0.2704
1339.4249134232293,71.4272179571463,27.0,1.0,87.46638231343299,14.164387662706543,1198.1419861012355,6.962652241699712,4.28410347950072e-11,0.7151853800000001,0.2704,130753.93257376889,Inf,9.429705567392225e-5,0.7151853800000001,0.2704
